PROVINCIA,CÓD ESPECIE,ESPECIE,PARÁMETRO,FORMA DE CUBICACIÓN,MODELO,A,B,C,D,P,Q,R,DNM
9,378,Sorbus aucuparia,VLE,5,12,0.0,0.0,0.0,0.0,0.0010626,1.85153,0.0,0.0
9,578,Sorbus torminalis,VCC,2,11,0.0,0.0,0.0,0.0,0.0017568,1.68729,0.93055,0.0
9,578,Sorbus torminalis,VSC,2,7,-4.44,0.8334608,8.16e-05,0.0,0.0,0.0,0.0,0.0
9,578,Sorbus torminalis,IAVC,2,20,-3.50211,0.050788,0.0,-2.6e-07,0.0,0.0,0.0,0.0
9,578,Sorbus torminalis,VLE,2,12,0.0,0.0,0.0,0.0,0.0010626,1.85153,0.0,0.0
9,578,Sorbus torminalis,VCC,3,11,0.0,0.0,0.0,0.0,0.0017568,1.68729,0.93055,0.0
9,578,Sorbus torminalis,VSC,3,7,-4.44,0.8334608,8.16e-05,0.0,0.0,0.0,0.0,0.0
9,578,Sorbus torminalis,IAVC,3,20,-3.50211,0.050788,0.0,-2.6e-07,0.0,0.0,0.0,0.0
9,578,Sorbus torminalis,VLE,3,12,0.0,0.0,0.0,0.0,0.0010626,1.85153,0.0,0.0
9,578,Sorbus torminalis,VCC,5,11,0.0,0.0,0.0,0.0,0.0017568,1.68729,0.93055,0.0
9,578,Sorbus torminalis,VSC,5,7,-4.44,0.8334608,8.16e-05,0.0,0.0,0.0,0.0,0.0
9,578,Sorbus torminalis,IAVC,5,20,-3.50211,0.050788,0.0,-2.6e-07,0.0,0.0,0.0,0.0
9,578,Sorbus torminalis,VLE,5,12,0.0,0.0,0.0,0.0,0.0010626,1.85153,0.0,0.0
9,92,Robinia pseudoacacia,VCC,2,1,61.55,0.0002534,0.0,0.0,0.0,0.0,0.0,0.0
9,92,Robinia pseudoacacia,VSC,2,7,-7.92,0.8136321,1.5e-05,0.0,0.0,0.0,0.0,0.0
9,92,Robinia pseudoacacia,IAVC,2,21,0.0,0.0,0.000294386422970122,-1.83824516101661e-07,0.0,0.0,0.0,0.0
9,92,Robinia pseudoacacia,VLE,2,12,0.0,0.0,0.0,0.0,0.0016601,1.7736,0.0,0.0
9,92,Robinia pseudoacacia,VCC,5,1,61.55,0.0002534,0.0,0.0,0.0,0.0,0.0,0.0
9,92,Robinia pseudoacacia,VSC,5,7,-7.92,0.8136321,1.5e-05,0.0,0.0,0.0,0.0,0.0
9,92,Robinia pseudoacacia,IAVC,5,21,0.0,0.0,0.000294386422970122,-1.83824516101661e-07,0.0,0.0,0.0,0.0
9,92,Robinia pseudoacacia,VLE,5,12,0.0,0.0,0.0,0.0,0.0016601,1.7736,0.0,0.0
9,95,Prunus spp.,VCC,2,11,0.0,0.0,0.0,0.0,0.0017568,1.68729,0.93055,0.0
9,95,Prunus spp.,VSC,2,7,-4.44,0.8334608,8.16e-05,0.0,0.0,0.0,0.0,0.0
9,95,Prunus spp.,IAVC,2,21,0.0,0.0,0.000294386422970122,-1.83824516101661e-07,0.0,0.0,0.0,0.0
9,95,Prunus spp.,VLE,2,12,0.0,0.0,0.0,0.0,0.0010626,1.85153,0.0,0.0
9,95,Prunus spp.,VCC,5,11,0.0,0.0,0.0,0.0,0.0017568,1.68729,0.93055,0.0
9,95,Prunus spp.,VSC,5,7,-4.44,0.8334608,8.16e-05,0.0,0.0,0.0,0.0,0.0
9,95,Prunus spp.,IAVC,5,21,0.0,0.0,0.000294386422970122,-1.83824516101661e-07,0.0,0.0,0.0,0.0
9,95,Prunus spp.,VLE,5,12,0.0,0.0,0.0,0.0,0.0010626,1.85153,0.0,0.0
9,395,Prunus avium,VCC,2,11,0.0,0.0,0.0,0.0,0.0017568,1.68729,0.93055,0.0
9,395,Prunus avium,VSC,2,7,-4.44,0.8334608,8.16e-05,0.0,0.0,0.0,0.0,0.0
9,395,Prunus avium,IAVC,2,21,0.0,0.0,0.000294386422970122,-1.83824516101661e-07,0.0,0.0,0.0,0.0
9,395,Prunus avium,VLE,2,12,0.0,0.0,0.0,0.0,0.0010626,1.85153,0.0,0.0
9,395,Prunus avium,VCC,3,11,0.0,0.0,0.0,0.0,0.0017568,1.68729,0.93055,0.0
9,395,Prunus avium,VSC,3,7,-4.44,0.8334608,8.16e-05,0.0,0.0,0.0,0.0,0.0
9,395,Prunus avium,IAVC,3,21,0.0,0.0,0.000294386422970122,-1.83824516101661e-07,0.0,0.0,0.0,0.0
9,395,Prunus avium,VLE,3,12,0.0,0.0,0.0,0.0,0.0010626,1.85153,0.0,0.0
9,395,Prunus avium,VCC,5,11,0.0,0.0,0.0,0.0,0.0017568,1.68729,0.93055,0.0
9,395,Prunus avium,VSC,5,7,-4.44,0.8334608,8.16e-05,0.0,0.0,0.0,0.0,0.0
9,395,Prunus avium,IAVC,5,21,0.0,0.0,0.000294386422970122,-1.83824516101661e-07,0.0,0.0,0.0,0.0
9,395,Prunus avium,VLE,5,12,0.0,0.0,0.0,0.0,0.0010626,1.85153,0.0,0.0
9,495,Prunus lusitanica,VCC,2,11,0.0,0.0,0.0,0.0,0.0010355,1.82111,0.8893,0.0
9,495,Prunus lusitanica,VSC,2,7,-2.78,0.8308435,1.4e-05,0.0,0.0,0.0,0.0,0.0
9,495,Prunus lusitanica,IAVC,2,19,-2.59444,0.051863,-0.00023,3.65e-07,0.0,0.0,0.0,0.0
9,495,Prunus lusitanica,VLE,2,12,0.0,0.0,0.0,0.0,0.0016601,1.7736,0.0,0.0
9,495,Prunus lusitanica,VCC,5,11,0.0,0.0,0.0,0.0,0.0007656,1.91434,0.69702,0.0
9,495,Prunus lusitanica,VSC,5,7,-5.12,0.8635482,-3.9e-06,0.0,0.0,0.0,0.0,0.0
9,495,Prunus lusitanica,IAVC,5,19,-2.59444,0.051863,-0.00023,3.65e-07,0.0,0.0,0.0,0.0
9,495,Prunus lusitanica,VLE,5,12,0.0,0.0,0.0,0.0,0.0016601,1.7736,0.0,0.0
9,97,Sambucus nigra,VCC,3,11,0.0,0.0,0.0,0.0,0.0004732,1.98799,0.75629,0.0
9,97,Sambucus nigra,VSC,3,7,-4.94,0.8041761,1.86e-05,0.0,0.0,0.0,0.0,0.0
9,97,Sambucus nigra,IAVC,3,21,0.0,0.0,0.000226,-1.8e-07,0.0,0.0,0.0,0.0
9,97,Sambucus nigra,VLE,3,12,0.0,0.0,0.0,0.0,0.0016601,1.7736,0.0,0.0
9,97,Sambucus nigra,VCC,5,11,0.0,0.0,0.0,0.0,0.0004732,1.98799,0.75629,0.0
9,97,Sambucus nigra,VSC,5,7,-4.94,0.8041761,1.86e-05,0.0,0.0,0.0,0.0,0.0
9,97,Sambucus nigra,IAVC,5,21,0.0,0.0,0.000226,-1.8e-07,0.0,0.0,0.0,0.0
9,97,Sambucus nigra,VLE,5,12,0.0,0.0,0.0,0.0,0.0016601,1.7736,0.0,0.0
9,99,Otras frondosas,VCC,5,11,0.0,0.0,0.0,0.0,0.0007656,1.91434,0.69702,0.0
9,99,Otras frondosas,VSC,5,7,-5.12,0.8635482,-3.9e-06,0.0,0.0,0.0,0.0,0.0
9,99,Otras frondosas,IAVC,5,19,-2.59444,0.051863,-0.00023,3.65e-07,0.0,0.0,0.0,0.0
9,99,Otras frondosas,VLE,5,12,0.0,0.0,0.0,0.0,0.0016601,1.7736,0.0,0.0
